,id,texto,fecha,retweets,likes,fuente,nickname,num_seguidores,num_siguiendo,ubicacion,listas
385,1231666824569380866,"Yo queria una de sandwich de miga pero ni el que los cumplas feliz me cantaron, así q este año no pido nada a ver q… https://t.co/E1ZeiktxKL",2020-02-23 19:47:08,0,1,Twitter Web App,_luayestaran01,54,68,,0
386,1231666437728743426,"RT @ReynosoTincho: @Solita_4Nite _ querido lavaste la ropa ,limpiaste los pisos?
_si queridaaa!!
_hiciste la comidaa?
_me dijiste que comia…",2020-02-23 19:45:36,2,0,Twitter for Android,eduardolopez_o,1611,1608,"La Florida, Chile",4
387,1231666265925672960,RT @aquiperalees: Me siento agradecida con la vida por poder comprar $50 de queso panela que se van en un sandwich 🥺,2020-02-23 19:44:55,1,0,Twitter for iPhone,LaGabyLlanas,46099,714,Mty,52
388,1231665697790550018,@Melissa46465829 Yo quiero un sandwich Cubano!!,2020-02-23 19:42:40,0,1,Twitter for Android,krodz63,702,264,United States,28
389,1231665684373024769,"No quiero hacer nada, voy a terminar desayunando/almorzando/cenando sándwich mañana en mi guardia jeje",2020-02-23 19:42:37,0,0,Twitter for iPhone,GnesysCordova95,410,339,Maracay-Venezuela ,0
390,1231665550998327298,"RT @ReynosoTincho: @Solita_4Nite _ querido lavaste la ropa ,limpiaste los pisos?
_si queridaaa!!
_hiciste la comidaa?
_me dijiste que comia…",2020-02-23 19:42:05,2,0,Twitter for Android,Solita_4Nite,5916,1210,"Montevideo, Uruguay",8
391,1231665324338163712,@Thelast_mxgui con el sándwich de salame todo lo sagrado,2020-02-23 19:41:11,0,0,Twitter for Android,arthoeeeeee,322,254,✨🍑🌹✨,5
392,1231665304826253314,@victorfyt @NardaLepes Jaja...comerás un sándwich...nunca te cocinará...pero algo que le dijiste a ella la quemo y… https://t.co/RMArPrF50G,2020-02-23 19:41:06,0,0,Twitter for Android,abatita1,513,586,,2
393,1231665262899978240,@DiegoLoyola_G @NotiGoya No te la sándwich....las taquillas de enmedio compa!!!!,2020-02-23 19:40:56,0,0,Twitter for Android,lizpuma,361,1208,Mexico D.f,6
394,1231665240682696706,Mi roomie acabo de coger mi pan y hacerse un sándwich mientras que su pan se pudre en la despensa! Porqué putas cogio mi pan!!!!,2020-02-23 19:40:51,0,1,Twitter for iPhone,FelipeSalas1,204,494,Bogota Colombia,2
395,1231665162354122752,"Sonia fuera de casa: BUAH ME VOY A COMER UN BURRITO CON PATATAS COMO MI BRAZO DE GRANDE
Sonia en casa: Que poco ham… https://t.co/7JvXy7xnXH",2020-02-23 19:40:32,1,11,Twitter for Android,RaposaMutante,2338,474,Madrid.,21
396,1231664947526094850,"RT @ANTICOMUNIST714: @luifiguera @K1N624MUR0 @aducharner Pa-ju-do.... mentiroso... cualquiera que trabajara podía darle a su familia, no so…",2020-02-23 19:39:41,5,0,Twitter for iPhone,subero_zaida,423,422,,1
397,1231664182321467392,"@Danithebignigga americanos en mi sandwich? ni de coña, yo no como puta mierda",2020-02-23 19:36:38,0,0,Twitter for iPhone,raulfeijoo_,62,177,Madriz Sur,0
398,1231664064776065025,"RT @juanfractal22: Que alivio  poder comer en la calle sin miedos.
Alguien me puede decir que es un sándwich vacío? 
Me quita el miedo pero…",2020-02-23 19:36:10,10,0,Twitter for Android,Milu22690580,339,369,Chile,2
399,1231663891941351425,"@LETMEGOFROZEN Pues nada, fui está mañana a grabar un poco, pero ya ahora me quedaré con ustedes —le sonrió comiendo de su sandwich—",2020-02-23 19:35:29,0,0,Twitter for Android,imsleamenzel,658,389,"Nueva York, USA",11
